thread_id,root_tweet_id,turn_index,tweet_id,author_id,speaker,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
GWR_000919,992232,6,992227,GWRHelp,company,False,2017-10-14 15:24:56+00:00,"@123241 @248227 1/2 Looks to be an issue with information displayed on your app (17 million hours), we couldn't replicate this on GWR app.",,992224.0
GWR_000919,992232,7,992226,GWRHelp,company,False,2017-10-14 15:25:10+00:00,@123241 @248227 2/2 Please could you raise with your development team to confirm where this arises from? Phil.,992228,992224.0
GWR_000919,992232,8,992228,123241,customer,True,2017-10-14 16:00:59+00:00,"@GWRHelp @248227 Hi guys, will do. I don't have access to the previous conversation sorry. Can you please send any screen shots etc? Laura",992229,992226.0
GWR_000919,992232,9,992229,GWRHelp,company,False,2017-10-14 16:22:52+00:00,@123241 @248227 Hi Laura. This was the original message sent by Guillermo - Josh https://t.co/ZQJXuBLCZU,992230,992228.0
GWR_000919,992232,10,992230,123241,customer,True,2017-10-15 10:58:16+00:00,"@GWRHelp @248227 Thanks Josh, I will pass this on to the development team - Laura",,992229.0
GWR_000920,990115,1,990115,246738,customer,True,2017-10-22 12:35:50+00:00,"Oh well, paid for @GWRHelp 1st upgr only for there to be no catering on train (Taunton&gt;Paddy)! Good job I brought some water! #HungerTrains",990113,
GWR_000920,990115,2,990113,GWRHelp,company,False,2017-10-22 12:53:59+00:00,@246738 Hi Paul. Sorry to hear this. What was the scheduled departure time of this service please? Rach,990114,990115.0
GWR_000920,990115,3,990114,246738,customer,True,2017-10-22 21:15:29+00:00,@GWRHelp ...and a thank you to @GWRHelp who have kindly refunded my upgrade. That’s spot on - cheers!,,990113.0
GWR_000921,1632093,1,1632093,373891,customer,True,2017-10-17 12:36:39+00:00,@GWRHelp hi there. Have you got a compensation scheme if trains are delayed for a certain amount of time?,1632091,
GWR_000921,1632093,2,1632091,GWRHelp,company,False,2017-10-17 12:39:08+00:00,@373891 Hello. Our compensation policy can be can be checked here: https://t.co/kZncdam7bx. Natalie,1632092,1632093.0
GWR_000921,1632093,3,1632092,373891,customer,True,2017-10-17 12:39:44+00:00,@GWRHelp Many thanks,,1632091.0
GWR_000922,528125,1,528125,242264,customer,True,2017-12-02 08:18:39+00:00,"Arrive at #Paddington to be told fast train cancelled, next train takes 2h30 and will be packed. Lost seats and time! cheers @GWRHelp #livid",528123,
GWR_000922,528125,2,528123,GWRHelp,company,False,2017-12-02 08:22:05+00:00,@242264 Hi Antony. What service are you referring to please? Rachel,528124,528125.0
GWR_000922,528125,3,528124,242264,customer,True,2017-12-02 08:36:42+00:00,@GWRHelp I had booked 8.15 to Swindon... now on 8.35 to Swansea. If it helps... this is the current situation! Ridiculous! I'll be filing 4 a refund! https://t.co/piEcyHUUoe,528126,528123.0
GWR_000922,528125,4,528126,GWRHelp,company,False,2017-12-02 09:02:39+00:00,@242264 We do advise customers to check their journey before travelling. This service has been re-timed not cancelled. Have you managed to find a seat? Rach,528127,528124.0
GWR_000922,528125,5,528127,242264,customer,True,2017-12-02 09:15:01+00:00,"@GWRHelp Absolute tosh!! Don't make things up! Hundreds of passengers crammed into one train... awful service Rachel, don't try and spin this please!",,528126.0
GWR_000923,1945401,1,1945401,121325,customer,True,2017-10-30 08:34:15+00:00,@GWRHelp back to not replying to tweets ?,1945400,
GWR_000923,1945401,2,1945400,GWRHelp,company,False,2017-10-30 08:36:18+00:00,@121325 Hi. 10 carriage services are made up of two 5 car sets. It was delayed due to following a late running preceding service. Lewis,,1945401.0
GWR_000924,1382427,1,1382427,441737,customer,True,2017-10-16 15:23:57+00:00,Congratulations to @GWRHelp as the new British-built InterCity Express Trains launch today! #GWRNewTrains https://t.co/RLTknfymqB,"1382426,1382428",
GWR_000924,1382427,2,1382426,GWRHelp,company,False,2017-10-16 15:40:05+00:00,@441737 Hi there. Thanks for the kind words :) - Josh,,1382427.0
GWR_000924,1382427,3,1382428,122143,customer,True,2017-10-17 12:56:29+00:00,"@441737 @GWRHelp How accessible are they, and were disabled passengers involved from the design stage?",1828482,1382427.0
GWR_000924,1382427,4,1828482,GWRHelp,company,False,2017-10-17 13:20:12+00:00,"@122143 @441737 Hi Sue. Disability groups, wheelchair users and people who are visually impaired were all consulted and involved in the design process. Rich",1828483,1382428.0
GWR_000924,1382427,5,1828483,155542,customer,True,2017-10-17 13:54:06+00:00,@GWRHelp @122143 @441737 Wheelchair space only in first class,1828484,1828482.0
GWR_000924,1382427,6,1828484,GWRHelp,company,False,2017-10-17 13:59:02+00:00,"@155542 @122143 @441737 Hi Brian. Yes this is correct, they will be travelling in First class and will get a free first class upgrade. Rach",,1828483.0
GWR_000925,586012,1,586012,258361,customer,True,2017-12-03 14:37:22+00:00,"Train shortened by 2 carriages, journey time almost doubled, extreme overcrowding &amp; now blasting us with cold air. Merry Christmas courtesy of @GWRHelp 🙄",586010,
GWR_000925,586012,2,586010,GWRHelp,company,False,2017-12-03 14:42:32+00:00,@258361 Good afternoon Lauren. What service are you referring to please? Rachel,586011,586012.0
GWR_000925,586012,3,586011,258361,customer,True,2017-12-03 15:32:15+00:00,@GWRHelp 12.17 London padd departure from Cardiff. To top it off we’re now sat outside slough stuck behind a freight train 👌🏼,586013,586010.0
GWR_000925,586012,4,586013,GWRHelp,company,False,2017-12-03 15:36:13+00:00,@258361 Sorry for all the problems today. We're currently expecting delays of up to 30 minutes due to the failed freight service. Lewis,586014,586011.0
GWR_000925,586012,5,586014,258361,customer,True,2017-12-03 15:39:02+00:00,@GWRHelp Up to 30 minutes? Will it magically move then? From the sound of our stressed driver there’s little sign of it moving anywhere &amp; they’re figuring out alternatives to get the long-suffering GWR travellers on this train to our destinations 🙄,586015,586013.0
GWR_000925,586012,6,586015,GWRHelp,company,False,2017-12-03 15:43:49+00:00,@258361 We can't use all the lines so services are having to wait in a queue. Lewis,586016,586014.0
GWR_000925,586012,7,586016,258361,customer,True,2017-12-03 15:44:53+00:00,@GWRHelp Thanks for the update 😂 #useless,,586015.0
GWR_000926,471464,1,471464,227263,customer,True,2017-11-29 07:32:46+00:00,@GWRHelp can we have a HST back on my morning commute? Fed up already of the uncomfortable unreliable @154173 IET trains! https://t.co/mH2XjzMO2o,471461,
GWR_000926,471464,2,471461,GWRHelp,company,False,2017-11-29 08:09:20+00:00,@227263 @154173 Hi Steven. I can see this left the depot late this morning so the departure from Paddington was delayed. I don't have the specific reason as to why. Sorry for the delay. Natalie,"471459,471462,471463",471464.0
GWR_000926,471464,3,471463,125995,customer,True,2017-11-29 08:10:36+00:00,"@GWRHelp @227263 @154173 Because it says GWR on the side, gotta keep up appearances of not running a proper service, since when do you need reason to provide crap service?",,471461.0
GWR_000926,471464,4,471462,227263,customer,True,2017-11-29 08:22:46+00:00,"@GWRHelp @154173 Thanks Natalie, I am no engineer but this happens every frosty morning, just coincidence I am sure. I don’t hear many of my fellow commuters speaking warmly of these new trains sorry to say.",,471461.0
GWR_000926,471464,5,471459,227263,customer,True,2017-12-01 08:26:17+00:00,"@GWRHelp @154173 Not one time this week due to technical difficulties has this service with an IET been on time, today no heating and no hot drinks, the future has arrived! https://t.co/GYzxqPpwOy","471458,471460",471461.0
GWR_000926,471464,6,471458,GWRHelp,company,False,2017-12-01 08:31:59+00:00,"@227263 @154173 Apologies for the delay Steve, the service was affected by an issue at the depot this morning. Which carriage has no heating, and have you spoken with catering staff on board? Phil.",471456,471459.0
GWR_000926,471464,7,471456,227263,customer,True,2017-12-01 08:32:58+00:00,@GWRHelp @154173 Front carriage and yes spoke to catering about the temperature.,"471455,471457",471458.0
GWR_000926,471464,8,471455,GWRHelp,company,False,2017-12-01 08:36:01+00:00,"@227263 @154173 Thanks Steven, I'll get this reported. apologies for the issues on board today. Phil.",,471456.0
GWR_000926,471464,9,471460,130654,customer,True,2017-12-01 08:55:31+00:00,@227263 @GWRHelp @154173 That Asian garbage we got was much cheaper than getting proper trains from Bombardier though!,,471459.0
GWR_000926,471464,10,471457,130654,customer,True,2017-12-01 08:59:42+00:00,"@227263 @GWRHelp @154173 ""Issue at the depot""! Very vague, I think he means the guys at the depot pulled one too many sickies! Haha, don't matter, I still took your money! Haha, took you to cleaners!",,471456.0
GWR_000927,2174313,1,2174313,295438,customer,True,2017-11-09 13:18:31+00:00,Passengers waiting patiently while @GWRHelp tries to figure out why the train doors won't open. 7 min and counting... https://t.co/MHAa2kVmvi,2174312,
GWR_000927,2174313,2,2174312,GWRHelp,company,False,2017-11-09 13:24:43+00:00,@295438 Hello. Which service are you travelling on please? Have the doors been released now? - Jordan,,2174313.0
GWR_000928,992753,1,992753,355162,customer,True,2017-11-25 10:28:14+00:00,@GWRHelp Is the 1022 from Sandhurst towards Redhill that has gone from on time to 20 minutes late going to run? Thanks,992752,
GWR_000928,992753,2,992752,GWRHelp,company,False,2017-11-25 11:08:50+00:00,@355162 Hi Ria. I can see this is running but it's 30 minutes late. Sorry for the delay today. Natalie,,992753.0
GWR_000929,2471331,1,2471331,128409,customer,True,2017-11-15 11:33:31+00:00,Absolutely fantastic service from @GWRHelp again this morning. It’s beyond a joke how badly managed this service is. Unfortunately I have no other route to take to work.,2471328,
GWR_000929,2471331,2,2471328,GWRHelp,company,False,2017-11-15 11:35:51+00:00,@128409 Hi Kayleigh. What service did you travel on please? Rach,"2471329,2471330",2471331.0
GWR_000929,2471331,3,2471330,128409,customer,True,2017-11-15 11:36:53+00:00,@GWRHelp It’s all trains for Paddington to reading. But this is just standard appalling service.,,2471328.0
GWR_000929,2471331,4,2471329,128409,customer,True,2017-11-15 11:54:59+00:00,@GWRHelp And now we’re just sitting in slough 👏,2471332,2471328.0
GWR_000929,2471331,5,2471332,GWRHelp,company,False,2017-11-15 11:59:12+00:00,@128409 Apologies for this. A fault with the signalling system between Slough and London Paddington means trains have to run at reduced speed on some lines - Josh,,2471329.0
GWR_000930,1372247,1,1372247,439367,customer,True,2017-10-16 14:57:00+00:00,@GWRHelp guard on the 15.32 North Camp to Redhill. Brilliant service 👏👏,1372245,
GWR_000930,1372247,2,1372245,GWRHelp,company,False,2017-10-16 15:09:39+00:00,@439367 Hi Jeff. Really glad to hear this. I will make sure this is passed on - Josh,1372246,1372247.0
GWR_000930,1372247,3,1372246,439367,customer,True,2017-10-16 15:18:14+00:00,@GWRHelp Thanks Josh his name is Kirk,1372248,1372245.0
GWR_000930,1372247,4,1372248,GWRHelp,company,False,2017-10-16 15:31:44+00:00,@439367 Thanks for confirming Jeff. Lewis,,1372246.0
GWR_000931,538432,1,538432,244832,customer,True,2017-12-02 13:06:08+00:00,@GWRHelp Random question...when is temple meads going to be electrified?,538431,
GWR_000931,538432,2,538431,GWRHelp,company,False,2017-12-02 14:03:08+00:00,"@244832 Hi Mattia. There isn't a current plan to electrify Bristol Temple Meads, Bristol Parkway will be. Rachel",,538432.0
GWR_000932,2574659,1,2574659,358634,customer,True,2017-11-16 20:51:59+00:00,"On a @GWRHelp train currently running 40 minutes late with no seat reservations because the carriages were late getting in to Paddington. 

Meanwhile in Japan... https://t.co/vxtwiFNht1","2574657,2574661",
GWR_000932,2574659,2,2574657,GWRHelp,company,False,2017-11-16 20:58:04+00:00,@358634 Hi Matt. Sorry to see this. Which service is this please? Did you find an alternative seat? Natalie,2574658,2574659.0
GWR_000932,2574659,3,2574658,358634,customer,True,2017-11-16 21:01:07+00:00,"@GWRHelp 1945 Paddington -&gt; Swansea, but most of your trains between London and Wales are like Tom Jones when it comes to being late/overcrowded/not prepared properly...

...They're not unusual 

#sorryItsBeenALongJourney",2574660,2574657.0
GWR_000932,2574659,4,2574660,GWRHelp,company,False,2017-11-16 21:24:29+00:00,"@358634 Sorry for the disruption this evening, this was because of a road vehicle colliding with a bridge. - Jordan",,2574658.0
GWR_000932,2574659,5,2574661,,company,,,,,
GWR_000933,2602554,1,2602554,365098,customer,True,2017-11-17 08:28:11+00:00,"@GWRHelp do you have any diverted trains going via Cardiff or Wales to gcr this weekend due to works in Bristol? xc are striking on a day that railway staff don't actually have to work anyway,so getting home is going to be interesting.thanks.",2602551,
GWR_000933,2602554,2,2602551,GWRHelp,company,False,2017-11-17 08:48:38+00:00,"@365098 Hi Karen. Can you confirm what journey, date and time you need to make please? - Josh","2602552,2602553",2602554.0
GWR_000933,2602554,3,2602553,365098,customer,True,2017-11-17 08:52:21+00:00,"@GWRHelp Travelling Sunday the 19th from Cardiff to Gloucester. I know you have had trains diverted the past couple.of weeks . It will be am ,just trying to.plan my journey and debating if it's travelling by train.",,2602551.0
GWR_000933,2602554,4,2602552,365098,customer,True,2017-11-17 08:52:33+00:00,@GWRHelp Worth.,2602555,2602551.0
GWR_000933,2602554,5,2602555,GWRHelp,company,False,2017-11-17 09:18:44+00:00,"@365098 HI Karen. One service is running on Sunday, this is the 1030 @120244 service which arrives 1140. Phil.",2602556,2602552.0
GWR_000933,2602554,6,2602556,365098,customer,True,2017-11-17 09:21:53+00:00,@GWRHelp @120244 So you guys aren't diverting this week? Thanks  for the info. Can I not go via Swindon? Ticket says any route.not feeling the love for road replacement from Cardiff to Gloucester!!,2602557,2602555.0
GWR_000933,2602554,7,2602557,GWRHelp,company,False,2017-11-17 09:42:16+00:00,@365098 @120244 You can go via Swindon if you wish on our services but Arriva services are running direct all day - Josh,2602558,2602556.0
GWR_000933,2602554,8,2602558,365098,customer,True,2017-11-17 09:55:43+00:00,@GWRHelp @120244 They are only every two hours on a Sunday.thanks for your help.,,2602557.0
GWR_000934,1952280,1,1952280,139603,customer,True,2017-10-29 14:40:05+00:00,@GWRHelp Don’t you usually provide refreshments in 1st class? I got on the 13:46 Cheltenham to Swindon service and nothing has come,1952279,
GWR_000934,1952280,2,1952279,139603,customer,True,2017-10-29 14:42:14+00:00,@GWRHelp Paid extra for it I presume,1952278,1952280.0
GWR_000934,1952280,3,1952278,GWRHelp,company,False,2017-10-29 15:34:46+00:00,@139603 Hi Craig. You can claim refreshments from the buffet carriage but I'm afraid we don't operate a trolley on weekends. Phil.,1952277,1952279.0
GWR_000934,1952280,4,1952277,139603,customer,True,2017-10-29 15:45:08+00:00,"@GWRHelp Bit annoying they didn't announce that then, I don't usually go in first class so had no idea",1952276,1952278.0
GWR_000934,1952280,5,1952276,GWRHelp,company,False,2017-10-29 15:47:52+00:00,@139603 Sorry this wasn't announced Craig. I appreciate this is disappointing. Info on this is available on our website: https://t.co/T9HLjsahjN.,,1952277.0
GWR_000935,1854452,1,1854452,554846,customer,True,2017-10-18 07:12:38+00:00,"Another day, another set of rush hour @GWRHelp trains into Paddington delayed. A situation that only benefits the most aggressive and rude 👇 https://t.co/DdjB8aDJEq",1854451,
GWR_000935,1854452,2,1854451,GWRHelp,company,False,2017-10-18 07:20:11+00:00,"@554846 Apologies for the disruption this morning, Rosanne. Which service did you travel on please? - Jordan",,1854452.0
GWR_000936,1159640,1,1159640,185316,customer,True,2017-10-15 18:19:23+00:00,@GWRHelp any issues at SWI? On train from OXF and see that the 1830 is indefinitely delayed?,1159639,
GWR_000936,1159640,2,1159639,GWRHelp,company,False,2017-10-15 18:32:31+00:00,@185316 Hi there. Where are you trying to travel to please? - Josh,,1159640.0
GWR_000937,2823355,1,2823355,786702,customer,True,2017-11-27 07:52:48+00:00,"@GWRHelp FYI the 7:47 train from Newbury has the front right, main forward light out",2823354,
GWR_000937,2823355,2,2823354,GWRHelp,company,False,2017-11-27 08:16:18+00:00,"@786702 Good Morning. Thank you for the report, I've let our Maintenance Team know. - Jordan",,2823355.0
GWR_000938,500117,1,500117,234460,customer,True,2017-12-01 19:27:44+00:00,Thank you the amazing conductor on the 19.03 to Penzance @GWRHelp who gave me a seat in 1st Class - pregnant with two kids under 5 #FridayFeeling,500116,
GWR_000938,500117,2,500116,GWRHelp,company,False,2017-12-01 19:37:16+00:00,@234460 Hi Kate. Really glad to hear this. I will make sure your feedback is passed on. Have a lovely weekend - Josh,,500117.0
GWR_000939,589962,1,589962,259497,customer,True,2017-12-03 16:06:30+00:00,"@GWRHelp Train breakdown delays are inevitable, but your lack of contingencies shows contempt for the customer #renationalise",589960,
GWR_000939,589962,2,589960,GWRHelp,company,False,2017-12-03 16:24:29+00:00,@259497 Hi James. Sorry for the delay. Work to move the train is being done as quickly as possible. What journey are you making? Lewis,589961,589962.0
GWR_000939,589962,3,589961,259497,customer,True,2017-12-03 16:41:38+00:00,@GWRHelp I am travelling on to Temple meads.,589963,589960.0
GWR_000939,589962,4,589963,GWRHelp,company,False,2017-12-03 17:07:07+00:00,@259497 You can travel from London Waterloo or Marylebone to Reading for a train to Bristol. - Jordan,589964,589961.0
GWR_000939,589962,5,589964,259497,customer,True,2017-12-03 17:28:39+00:00,@GWRHelp I am currently on the way to Waterloo now. I will still be out of pocket a tube ticket and three hours late.,589965,589963.0
GWR_000939,589962,6,589965,GWRHelp,company,False,2017-12-03 17:35:11+00:00,"@259497 You shouldn't have to pay for the tube, London Underground are accepting our tickets. Lewis",,589964.0
GWR_000940,66130,1,66130,131127,customer,True,2017-11-30 08:05:14+00:00,"no chance I'll make the 8:40 from Maid to Bourne End, the next one isn't for an hour... taxi to work it is. What a waste of £100 monthly tix https://t.co/jxNJqYKooB",66127,
GWR_000940,66130,2,66127,131127,customer,True,2017-11-30 08:06:21+00:00,@GWRHelp can I get my taxi reimbursed? Or my hour of wages I'll loose waiting for the next Bourne End train?,"66129,66124",66130.0
GWR_000940,66130,3,66124,GWRHelp,company,False,2017-11-30 08:39:34+00:00,@131127 I'm afraid we're not liable for consequrntial losses but I'm sorry for the effect this delay has. Phil.,"66125,66126",66127.0
GWR_000940,66130,4,66126,131127,customer,True,2017-11-30 08:40:46+00:00,"@GWRHelp Cool. I'll be an hour late to work or £15 down thanks to the useless 1 train an hour service to Bourne End, and having stood in 1 degree weather. 5* CS.",,66124.0
GWR_000940,66130,5,66125,131127,customer,True,2017-11-30 08:44:47+00:00,"@GWRHelp The train was held so I made it, THANKYOU @GWRHelp 😍😍😍 turned it around into brill CS :)",66128,66124.0
GWR_000940,66130,6,66128,GWRHelp,company,False,2017-11-30 09:57:36+00:00,@131127 Glad to hear this was possible today. Phil.,,66125.0
GWR_000940,66130,7,66129,,company,,,,,
GWR_000941,1692330,1,1692330,513648,customer,True,2017-11-06 17:05:26+00:00,@GWRHelp Malvern Link to Westbury is cancelled AGAIN. Tried to use this journey at this time about 10 times and only once it's been running.,1692328,
GWR_000941,1692330,2,1692328,GWRHelp,company,False,2017-11-06 17:20:19+00:00,@513648 Hi Lauren. Really sorry for this. Which service are you referring to please? - Josh,1692329,1692330.0
GWR_000941,1692330,3,1692329,513648,customer,True,2017-11-06 18:20:19+00:00,@GWRHelp The 16:51 service starting from Great Malvern to Westbury.Always seems to be cancelled for 'different reasons'.This is a regular occurrence,1692331,1692328.0
GWR_000941,1692330,4,1692331,GWRHelp,company,False,2017-11-06 18:23:25+00:00,"@513648 Apologies for this Lauren. The service could not run from Great Malvern due to train crew being delayed by service disruption
 - Josh",1692332,1692329.0
GWR_000941,1692330,5,1692332,513648,customer,True,2017-11-06 18:27:13+00:00,"@GWRHelp So why is this train seemingly singled out for cancellation, considerably more then the majority of other services?",1692333,1692331.0
GWR_000941,1692330,6,1692333,GWRHelp,company,False,2017-11-06 18:37:27+00:00,"@513648 Hi Lauren. The crew for that service have been delayed on a previous journey, I'm afraid we had to cancel from Great Malvern. Lewis",1692334,1692332.0
GWR_000941,1692330,7,1692334,513648,customer,True,2017-11-06 18:40:11+00:00,"@GWRHelp I understand the reasoning for this particular time Lewis, but this has happened to me many times before on this service. Very frustrating.",,1692333.0
GWR_000942,132097,1,132097,145793,customer,True,2017-11-24 07:16:18+00:00,@GWRHelp another unacceptable delay today. Such a terrible service I’ll have to move house. 😡,132096,
GWR_000942,132097,2,132096,GWRHelp,company,False,2017-11-24 07:19:30+00:00,"@145793 Which service is this please, Sue? - Jordan",132095,132097.0
GWR_000942,132097,3,132095,145793,customer,True,2017-11-24 07:22:34+00:00,@GWRHelp Does it matter. They’re all persistently delayed but this particular one is BAW to RDG,132094,132096.0
GWR_000942,132097,4,132094,GWRHelp,company,False,2017-11-24 07:29:00+00:00,@145793 Some services have been disrupted due to a fault with a barrier crossing. - Jordan,,132095.0
GWR_000943,1211454,1,1211454,404340,customer,True,2017-10-25 12:00:28+00:00,GWR trains now selling coffee in cups with lid filters. Nice coffee but can (or will) the PS lid be recycled?? @GWRHelp https://t.co/Gu3Dc3E6oW,1211453,
GWR_000943,1211454,2,1211453,GWRHelp,company,False,2017-10-25 12:06:03+00:00,@404340 Hi Dave. I'm not sure I'm afraid - Does it say anything on the lid itself? Phil.,,1211454.0
GWR_000944,1709026,1,1709026,384285,customer,True,2017-11-07 00:43:35+00:00,@GWRHelp how far out do advance fares get released?,"1709025,1709027",
GWR_000944,1709026,2,1709025,GWRHelp,company,False,2017-11-07 00:45:08+00:00,@384285 Good morning. Thank you for your enquiry. One of the team will respond to you first thing in the morning.,,1709026.0
GWR_000944,1709026,3,1709027,GWRHelp,company,False,2017-11-07 05:36:07+00:00,@384285 Hello William. Advance Tickets are available until 31 December. Our booking horizons can be found here: https://t.co/4BYUNd7mJY - Jordan,,1709026.0
GWR_000945,1729939,1,1729939,124071,customer,True,2017-11-07 09:31:47+00:00,@GWRHelp hi team - when are you releasing Advance tix for 27th Dec please? They're still not available. They were due last week. Cheers!,1729938,
GWR_000945,1729939,2,1729938,GWRHelp,company,False,2017-11-07 09:35:22+00:00,@124071 Hello Tim. Advance Tickets are now on-sale until 31 December. - Jordan,1729929,1729939.0
GWR_000945,1729939,3,1729929,124071,customer,True,2017-11-07 09:45:12+00:00,@GWRHelp Hi Jordan. They're not for the PAD/MYB routes. The nice lady at the call centre said they were too. But then couldn't find them either. See: https://t.co/FQppGBZTjF,1729927,1729938.0
GWR_000945,1729939,4,1729927,GWRHelp,company,False,2017-11-07 11:23:32+00:00,"@124071 Hi Tim, the fares were released last week but restricted as we expect trains to be busy. Typically only on later trains. -Andy",1729928,1729929.0
GWR_000945,1729939,5,1729928,124071,customer,True,2017-11-07 11:37:25+00:00,"@GWRHelp But Andy, they're not available. I've called the call centre. I can't see any Advance fares for the 27th December on that route.",1729930,1729927.0
GWR_000945,1729939,6,1729930,GWRHelp,company,False,2017-11-07 11:45:27+00:00,@124071 Services are expected to be busy therefore we don't have an Advance Fare for this journey. - Jordan,1729931,1729928.0
GWR_000945,1729939,7,1729931,124071,customer,True,2017-11-07 12:06:16+00:00,"@GWRHelp Hi. What about off-peak First? The ""anytime"" are £207. This seems odd. I don't want Anytime, I need a specific train.",1729932,1729930.0
GWR_000945,1729939,8,1729932,GWRHelp,company,False,2017-11-07 12:08:58+00:00,"@124071 You can just get a normal super off peak fare as restrictions lifted, then make use of Weekend First upgrades over Christmas period. -Andy",1729933,1729931.0
GWR_000945,1729939,9,1729933,124071,customer,True,2017-11-07 12:10:14+00:00,"@GWRHelp oh phew! Thanks Andy, are weekend First upgrades available on the 27th dec for sure?",1729934,1729932.0
GWR_000945,1729939,10,1729934,GWRHelp,company,False,2017-11-07 12:10:41+00:00,@124071 Yes that's correct. -Andy,1729935,1729933.0
GWR_000945,1729939,11,1729935,124071,customer,True,2017-11-07 12:11:58+00:00,"@GWRHelp Andy you are brilliant, thank you. That is the answer nobody has been able to give me for six weeks :-)",1729936,1729934.0
GWR_000945,1729939,12,1729936,GWRHelp,company,False,2017-11-07 12:16:49+00:00,@124071 No problem Tim!  -Andy,1729937,1729935.0
GWR_000945,1729939,13,1729937,124071,customer,True,2017-11-07 12:20:10+00:00,@GWRHelp Thanks - I know it's been a nightmare because of the track possessions around PAD,,1729936.0
GWR_000946,2664742,1,2664742,120652,customer,True,2017-10-31 07:54:48+00:00,@GWRHelp is there an email or anything I can make an official complaint to?,2664741,
GWR_000946,2664742,2,2664741,GWRHelp,company,False,2017-10-31 08:39:43+00:00,@120652 Hi Rachel. Sorry for the delayed services this morning. You can make an official complaint to __email__ - Josh,,2664742.0
GWR_000947,2608741,1,2608741,378324,customer,True,2017-10-30 22:09:57+00:00,"Well that brings an end to #PaddingtonStation a fantastic series showing the great work of @120893, @GWRHelp and @115793 💙👮🚂 https://t.co/XlEauHQKps",2608740,
GWR_000947,2608741,2,2608740,GWRHelp,company,False,2017-10-30 22:12:58+00:00,"@378324 @120893 @115793 I'm glad you think so Ryan, we all enjoyed it too :) Phil.",,2608741.0
GWR_000948,781407,1,781407,306556,customer,True,2017-10-12 06:18:01+00:00,"@GWRHelp was the 7.02 cancelled, 7.08 with 50min delays, 7.13 short formed from Maidenhead all due to the broken down train?",781406,
GWR_000948,781407,2,781406,GWRHelp,company,False,2017-10-12 06:36:21+00:00,"@306556 Hello David. My apologies for the disruption, this was due to two broken down trains from Worcester and Oxford. - Jordan",,781407.0
GWR_000949,2718839,1,2718839,551227,customer,True,2017-11-20 07:07:57+00:00,@GWRHelp well done on cancelling all trains out of Bristol parkway today. Really enjoyed the bus to temple meads and the overcrowded train,2718838,
GWR_000949,2718839,2,2718838,GWRHelp,company,False,2017-11-20 07:43:26+00:00,@551227 Hi Chris. The disruption was due to overrunning engineering works. Sorry for the problems this has caused. Lewis,2718836,2718839.0
GWR_000949,2718839,3,2718836,551227,customer,True,2017-11-20 07:44:23+00:00,"@GWRHelp Probably doesn’t help the hundreds of people that will be late for work, miss meetings etc this morning","2718835,2718837",2718838.0
GWR_000949,2718839,4,2718835,GWRHelp,company,False,2017-11-20 08:14:16+00:00,"@551227 If your journey has been delayed by an hour with us, you can claim compensation here: https://t.co/kZncdam7bx. - Jordan",,2718836.0
GWR_000949,2718839,5,2718837,551227,customer,True,2017-11-20 08:48:52+00:00,@GWRHelp What use is that? Would rather you just made the trains run on time rather than making me late all the time. Clueless,2718906,2718836.0
GWR_000949,2718839,6,2718906,GWRHelp,company,False,2017-11-20 09:23:07+00:00,"@551227 The upgrade work has been carried out by Network Rail, we put ticket acceptance in place and provided buses where possible to help keep customers moving whilst the team completed the work. - Jordan",2718907,2718837.0
GWR_000949,2718839,7,2718907,551227,customer,True,2017-11-20 09:30:30+00:00,@GWRHelp Probably their fault your trains run late every day then,,2718906.0
GWR_000950,1317119,1,1317119,427657,customer,True,2017-10-27 07:53:55+00:00,I do love missing an important Civil Litigation LPC lesson due to an number of cancelled @GWRHelp trains. Great start to a Friday!,1317117,
GWR_000950,1317119,2,1317117,GWRHelp,company,False,2017-10-27 07:54:49+00:00,@427657 Hi Rhys. Apologies for the delay this morning. What service are you referring to please? Rach,1317118,1317119.0
GWR_000950,1317119,3,1317118,427657,customer,True,2017-10-27 07:55:51+00:00,@GWRHelp Services between Neath and Cardiff. In particular 0841 London Paddington and the subsequent Manchester Picc service.,1317120,1317117.0
GWR_000950,1317119,4,1317120,GWRHelp,company,False,2017-10-27 08:00:40+00:00,"@427657 We don't run trains to Machester Picc, this would be CrossCountry. The 0841 service was cancelled due to a track fault. Rach",1317121,1317118.0
GWR_000950,1317119,5,1317121,427657,customer,True,2017-10-27 08:03:01+00:00,@GWRHelp Will the track fault cause delays and cancellations to other London Paddington trains between Neath and Cardiff?,1317122,1317120.0
GWR_000950,1317119,6,1317122,GWRHelp,company,False,2017-10-27 08:06:09+00:00,@427657 Hi Rhys. It is not currently expected to. Lewis,1317123,1317121.0
GWR_000950,1317119,7,1317123,427657,customer,True,2017-10-27 08:30:24+00:00,"@GWRHelp Fingers crossed, mate - I don't fancy missing any more of a £12000 postgraduate course! @120244",,1317122.0
GWR_000951,2271865,1,2271865,660938,customer,True,2017-11-11 11:16:53+00:00,Typical @GWRHelp - train that has a couple of stops and no red lights is 17 late impacting my onward journey #rubbish,2271864,
GWR_000951,2271865,2,2271864,GWRHelp,company,False,2017-11-11 11:30:57+00:00,@660938 Hi Neil. What journey are you making please? Phil.,2271863,2271865.0
